datetime,irr_0,irr_2,irr_4,irr_8
2020-06-25T23:00:00Z,4822.3,5166.7,NA,452.1
2020-06-25T23:30:00Z,15844.5,26178,NA,1894.5
2020-06-26T00:00:00Z,66133.8,4994.5,NA,322.9
2020-06-26T00:30:00Z,7577.8,4650,NA,1377.8
2020-06-26T01:00:00Z,12400.1,7577.8,NA,742.7
2020-06-26T01:30:00Z,63378.2,5511.1,NA,161.5
2020-06-26T02:00:00Z,1205.6,925.7,NA,21.5
2020-06-26T02:30:00Z,688.9,645.8,NA,21.5
2020-06-26T03:00:00Z,161.5,366,NA,0
2020-06-26T03:30:00Z,32.3,64.6,NA,0
2020-06-26T04:00:00Z,0,0,NA,0
2020-06-26T04:30:00Z,0,0,NA,0
2020-06-26T05:00:00Z,0,0,NA,0
2020-06-26T05:30:00Z,0,0,NA,0
2020-06-26T06:00:00Z,0,0,NA,0
2020-06-26T06:30:00Z,0,0,NA,0
2020-06-26T07:00:00Z,0,0,NA,0
2020-06-26T07:30:00Z,0,0,NA,0
2020-06-26T08:00:00Z,0,0,NA,0
2020-06-26T08:30:00Z,0,0,NA,0
2020-06-26T09:00:00Z,0,0,NA,0
2020-06-26T09:30:00Z,0,0,NA,0
2020-06-26T10:00:00Z,0,0,NA,0
2020-06-26T10:30:00Z,0,0,NA,0
2020-06-26T11:00:00Z,0,0,NA,0
2020-06-26T11:30:00Z,43.1,32.3,NA,0
2020-06-26T12:00:00Z,301.4,333.7,NA,0
2020-06-26T12:30:00Z,376.7,516.7,NA,21.5
2020-06-26T13:00:00Z,516.7,678.1,NA,32.3
2020-06-26T13:30:00Z,699.7,828.8,NA,32.3
2020-06-26T14:00:00Z,28933.5,10677.8,NA,258.3
2020-06-26T14:30:00Z,6544.5,2669.5,NA,1237.9
2020-06-26T15:00:00Z,1377.8,3616.7,NA,86.1
2020-06-26T15:30:00Z,1722.2,3616.7,NA,96.9
2020-06-26T16:00:00Z,2325,5166.7,NA,129.2
2020-06-26T16:30:00Z,2238.9,27555.7,NA,139.9
2020-06-26T17:00:00Z,2066.7,21355.7,NA,161.5
2020-06-26T17:30:00Z,1980.6,38578,NA,269.1
2020-06-26T18:00:00Z,1894.5,42711.4,NA,430.6
2020-06-26T18:30:00Z,2238.9,88178.4,NA,312.2
2020-06-26T19:00:00Z,1894.5,49600.3,NA,742.7
2020-06-26T19:30:00Z,2066.7,30311.3,NA,818.1
2020-06-26T20:00:00Z,2927.8,15155.7,NA,904.2
2020-06-26T20:30:00Z,4133.4,13089,NA,1011.8
2020-06-26T21:00:00Z,22044.6,16533.4,NA,914.9
2020-06-26T21:30:00Z,39955.8,24800.2,NA,1722.2
2020-06-26T22:00:00Z,18600.1,8266.7,NA,2583.4
2020-06-26T22:30:00Z,82667.2,8611.2,NA,1356.3
2020-06-26T23:00:00Z,23422.4,10333.4,NA,1722.2
2020-06-26T23:30:00Z,15844.5,16533.4,NA,1980.6
2020-06-27T00:00:00Z,14466.8,10677.8,NA,1980.6
2020-06-27T00:30:00Z,2755.6,2927.8,NA,107.6
2020-06-27T01:00:00Z,10677.8,4477.8,NA,226
2020-06-27T01:30:00Z,6544.5,4650,NA,419.8
2020-06-27T02:00:00Z,2152.8,1550,NA,64.6
2020-06-27T02:30:00Z,1184,882.6,NA,21.5
2020-06-27T03:00:00Z,269.1,462.9,NA,10.8
2020-06-27T03:30:00Z,21.5,75.3,NA,0
2020-06-27T04:00:00Z,0,0,NA,0
2020-06-27T04:30:00Z,0,0,NA,0
2020-06-27T05:00:00Z,0,0,NA,0
2020-06-27T05:30:00Z,0,0,NA,0
2020-06-27T06:00:00Z,0,0,NA,0
2020-06-27T06:30:00Z,0,0,NA,0
2020-06-27T07:00:00Z,0,0,NA,0
2020-06-27T07:30:00Z,0,0,NA,0
2020-06-27T08:00:00Z,0,0,NA,0
2020-06-27T08:30:00Z,0,0,NA,0
2020-06-27T09:00:00Z,0,0,NA,0
2020-06-27T09:30:00Z,0,0,NA,0
2020-06-27T10:00:00Z,0,0,NA,0
2020-06-27T10:30:00Z,0,0,NA,0
2020-06-27T11:00:00Z,0,0,NA,0
2020-06-27T11:30:00Z,0,0,NA,0
2020-06-27T12:00:00Z,10.8,43.1,NA,0
2020-06-27T12:30:00Z,193.8,269.1,NA,0
2020-06-27T13:00:00Z,75.3,139.9,NA,0
2020-06-27T13:30:00Z,86.1,226,NA,0
2020-06-27T14:00:00Z,516.7,710.4,NA,21.5
2020-06-27T14:30:00Z,635.1,1463.9,NA,43.1
2020-06-27T15:00:00Z,914.9,1141,NA,43.1
2020-06-27T15:30:00Z,4305.6,6544.5,NA,344.4
2020-06-27T16:00:00Z,3788.9,4822.3,NA,301.4
2020-06-27T16:30:00Z,2755.6,3100,NA,150.7
2020-06-27T17:00:00Z,4650,5511.1,NA,226
2020-06-27T17:30:00Z,5511.1,24800.2,NA,452.1
2020-06-27T18:00:00Z,6200,33066.9,NA,527.4
2020-06-27T18:30:00Z,6200,12400.1,NA,581.3
2020-06-27T19:00:00Z,3616.7,37200.2,NA,893.4
2020-06-27T19:30:00Z,5511.1,52355.9,NA,775
2020-06-27T20:00:00Z,9644.5,16533.4,NA,1065.6
2020-06-27T20:30:00Z,13089,49600.3,NA,1184
2020-06-27T21:00:00Z,7233.4,8611.2,NA,344.4
2020-06-27T21:30:00Z,13089,13777.9,NA,904.2
2020-06-27T22:00:00Z,9300.1,11022.3,NA,688.9
2020-06-27T22:30:00Z,12400.1,7577.8,NA,871.9
2020-06-27T23:00:00Z,38578,14466.8,NA,1463.9
2020-06-27T23:30:00Z,17911.2,6200,NA,538.2
2020-06-28T00:00:00Z,4650,7577.8,NA,613.5
2020-06-28T00:30:00Z,3272.2,2325,NA,64.6
2020-06-28T01:00:00Z,82667.2,3616.7,NA,215.3
2020-06-28T01:30:00Z,925.7,1550,NA,64.6
2020-06-28T02:00:00Z,979.5,1108.7,NA,32.3
2020-06-28T02:30:00Z,344.4,559.7,NA,10.8
2020-06-28T03:00:00Z,645.8,559.7,NA,10.8
2020-06-28T03:30:00Z,312.2,75.3,NA,0
2020-06-28T04:00:00Z,0,0,NA,0
2020-06-28T04:30:00Z,0,0,NA,0
2020-06-28T05:00:00Z,0,0,NA,0
2020-06-28T05:30:00Z,0,0,NA,0
2020-06-28T06:00:00Z,0,0,NA,0
2020-06-28T06:30:00Z,0,0,NA,0
2020-06-28T07:00:00Z,0,0,NA,0
2020-06-28T07:30:00Z,0,0,NA,0
2020-06-28T08:00:00Z,0,0,NA,0
2020-06-28T08:30:00Z,0,0,NA,0
2020-06-28T09:00:00Z,0,0,NA,0
2020-06-28T09:30:00Z,0,0,NA,0
2020-06-28T10:00:00Z,0,0,NA,0
2020-06-28T10:30:00Z,0,0,NA,0
2020-06-28T11:00:00Z,0,0,NA,0
2020-06-28T11:30:00Z,10.8,10.8,NA,0
2020-06-28T12:00:00Z,226,226,NA,0
2020-06-28T12:30:00Z,742.7,624.3,NA,10.8
2020-06-28T13:00:00Z,581.3,731.9,NA,21.5
2020-06-28T13:30:00Z,2583.4,1636.1,NA,53.8
2020-06-28T14:00:00Z,7233.4,1722.2,NA,64.6
2020-06-28T14:30:00Z,6544.5,2583.4,NA,129.2
2020-06-28T15:00:00Z,7233.4,3444.5,NA,150.7
2020-06-28T15:30:00Z,6200,4822.3,NA,183
2020-06-28T16:00:00Z,3272.2,6544.5,NA,279.9
2020-06-28T16:30:00Z,4477.8,7577.8,NA,322.9
2020-06-28T17:00:00Z,4994.5,13777.9,NA,678.1
2020-06-28T17:30:00Z,7233.4,39955.8,NA,516.7
2020-06-28T18:00:00Z,9644.5,8266.7,NA,279.9
2020-06-28T18:30:00Z,8266.7,17911.2,NA,387.5
2020-06-28T19:00:00Z,3444.5,10677.8,NA,355.2
2020-06-28T19:30:00Z,6200,8266.7,NA,387.5
2020-06-28T20:00:00Z,6200,13089,NA,355.2
2020-06-28T20:30:00Z,2927.8,7233.4,NA,258.3
2020-06-28T21:00:00Z,4994.5,4994.5,NA,161.5
2020-06-28T21:30:00Z,3616.7,4305.6,NA,118.4
2020-06-28T22:00:00Z,355.2,570.5,NA,10.8
2020-06-28T22:30:00Z,2411.1,3444.5,NA,96.9
2020-06-28T23:00:00Z,688.9,2152.8,NA,53.8
2020-06-28T23:30:00Z,1463.9,3100,NA,64.6
2020-06-29T00:00:00Z,742.7,1463.9,NA,64.6
2020-06-29T00:30:00Z,947.2,1302.4,NA,21.5
2020-06-29T01:00:00Z,721.2,1313.2,NA,32.3
2020-06-29T01:30:00Z,516.7,1033.3,NA,21.5
2020-06-29T02:00:00Z,161.5,387.5,NA,0
2020-06-29T02:30:00Z,43.1,129.2,NA,0
2020-06-29T03:00:00Z,10.8,43.1,NA,0
2020-06-29T03:30:00Z,0,0,NA,0
2020-06-29T04:00:00Z,0,0,NA,0
2020-06-29T04:30:00Z,0,0,NA,0
2020-06-29T05:00:00Z,0,0,NA,0
2020-06-29T05:30:00Z,0,0,NA,0
2020-06-29T06:00:00Z,0,0,NA,0
2020-06-29T06:30:00Z,0,0,NA,0
2020-06-29T07:00:00Z,0,0,NA,0
2020-06-29T07:30:00Z,0,0,NA,0
2020-06-29T08:00:00Z,0,0,NA,0
2020-06-29T08:30:00Z,0,0,NA,0
2020-06-29T09:00:00Z,0,0,NA,0
2020-06-29T09:30:00Z,0,0,NA,0
2020-06-29T10:00:00Z,0,0,NA,0
2020-06-29T10:30:00Z,0,0,NA,0
2020-06-29T11:00:00Z,0,0,NA,0
2020-06-29T11:30:00Z,0,0,NA,0
2020-06-29T12:00:00Z,0,21.5,NA,0
2020-06-29T12:30:00Z,96.9,204.5,NA,0
2020-06-29T13:00:00Z,183,441.3,NA,0
2020-06-29T13:30:00Z,215.3,645.8,NA,10.8
2020-06-29T14:00:00Z,279.9,753.5,NA,10.8
2020-06-29T14:30:00Z,656.6,1636.1,NA,43.1
2020-06-29T15:00:00Z,731.9,2152.8,NA,64.6
2020-06-29T15:30:00Z,1722.2,4650,NA,118.4
2020-06-29T16:00:00Z,1894.5,4133.4,NA,118.4
2020-06-29T16:30:00Z,1345.5,3444.5,NA,96.9
2020-06-29T17:00:00Z,1550,2497.2,NA,75.3
2020-06-29T17:30:00Z,2066.7,3444.5,NA,107.6
2020-06-29T18:00:00Z,6544.5,6200,NA,193.8
2020-06-29T18:30:00Z,4305.6,3616.7,NA,107.6
2020-06-29T19:00:00Z,3100,3272.2,NA,86.1
2020-06-29T19:30:00Z,2497.2,2927.8,NA,96.9
2020-06-29T20:00:00Z,3272.2,3788.9,NA,118.4
2020-06-29T20:30:00Z,4822.3,4305.6,NA,129.2
2020-06-29T21:00:00Z,4305.6,4133.4,NA,129.2
2020-06-29T21:30:00Z,3272.2,3788.9,NA,129.2
2020-06-29T22:00:00Z,2066.7,2411.1,NA,75.3
2020-06-29T22:30:00Z,2583.4,2755.6,NA,64.6
2020-06-29T23:00:00Z,2152.8,2755.6,NA,64.6
2020-06-29T23:30:00Z,1313.2,1550,NA,32.3
2020-06-30T00:00:00Z,1808.3,2066.7,NA,53.8
2020-06-30T00:30:00Z,2497.2,2755.6,NA,64.6
2020-06-30T01:00:00Z,807.3,818.1,NA,10.8
2020-06-30T01:30:00Z,882.6,861.1,NA,10.8
2020-06-30T02:00:00Z,495.1,484.4,NA,0
2020-06-30T02:30:00Z,527.4,527.4,NA,0
2020-06-30T03:00:00Z,64.6,75.3,NA,0
2020-06-30T03:30:00Z,10.8,10.8,NA,0
2020-06-30T04:00:00Z,0,0,NA,0
2020-06-30T04:30:00Z,0,0,NA,0
2020-06-30T05:00:00Z,0,0,NA,0
2020-06-30T05:30:00Z,0,0,NA,0
2020-06-30T06:00:00Z,0,0,NA,0
2020-06-30T06:30:00Z,0,0,NA,0
2020-06-30T07:00:00Z,0,0,NA,0
2020-06-30T07:30:00Z,0,0,NA,0
2020-06-30T08:00:00Z,0,0,NA,0
2020-06-30T08:30:00Z,0,0,NA,0
2020-06-30T09:00:00Z,0,0,NA,0
2020-06-30T09:30:00Z,0,0,NA,0
2020-06-30T10:00:00Z,0,0,NA,0
2020-06-30T10:30:00Z,0,0,NA,0
2020-06-30T11:00:00Z,0,0,NA,0
2020-06-30T11:30:00Z,0,0,NA,0
2020-06-30T12:00:00Z,32.3,43.1,NA,0
2020-06-30T12:30:00Z,366,333.7,NA,0
2020-06-30T13:00:00Z,419.8,452.1,NA,0
2020-06-30T13:30:00Z,645.8,699.7,NA,10.8
2020-06-30T14:00:00Z,828.8,979.5,NA,10.8
2020-06-30T14:30:00Z,516.7,785.8,NA,10.8
2020-06-30T15:00:00Z,796.5,936.5,NA,10.8
2020-06-30T15:30:00Z,1313.2,1356.3,NA,21.5
2020-06-30T16:00:00Z,2238.9,2325,NA,53.8
2020-06-30T16:30:00Z,2066.7,2152.8,NA,53.8
2020-06-30T17:00:00Z,1808.3,2238.9,NA,43.1
2020-06-30T17:30:00Z,2325,2325,NA,64.6
2020-06-30T18:00:00Z,3444.5,4477.8,NA,139.9
2020-06-30T18:30:00Z,5166.7,5511.1,NA,193.8
2020-06-30T19:00:00Z,5338.9,6200,NA,193.8
2020-06-30T19:30:00Z,3444.5,4650,NA,139.9
2020-06-30T20:00:00Z,4477.8,4994.5,NA,150.7
2020-06-30T20:30:00Z,1636.1,1722.2,NA,43.1
2020-06-30T21:00:00Z,1550,2152.8,NA,53.8
2020-06-30T21:30:00Z,710.4,914.9,NA,21.5
2020-06-30T22:00:00Z,731.9,958,NA,10.8
2020-06-30T22:30:00Z,656.6,764.2,NA,10.8
2020-06-30T23:00:00Z,602.8,775,NA,10.8
2020-06-30T23:30:00Z,559.7,710.4,NA,10.8
2020-07-01T00:00:00Z,301.4,516.7,NA,0
2020-07-01T00:30:00Z,430.6,333.7,NA,0
2020-07-01T01:00:00Z,247.6,355.2,NA,0
2020-07-01T01:30:00Z,279.9,602.8,NA,10.8
2020-07-01T02:00:00Z,419.8,538.2,NA,10.8
2020-07-01T02:30:00Z,172.2,183,NA,0
2020-07-01T03:00:00Z,53.8,53.8,NA,0
2020-07-01T03:30:00Z,0,0,NA,0
2020-07-01T04:00:00Z,0,0,NA,0
2020-07-01T04:30:00Z,0,0,NA,0
2020-07-01T05:00:00Z,0,0,NA,0
2020-07-01T05:30:00Z,0,0,NA,0
2020-07-01T06:00:00Z,0,0,NA,0
2020-07-01T06:30:00Z,0,0,NA,0
2020-07-01T07:00:00Z,0,0,NA,0
2020-07-01T07:30:00Z,0,0,NA,0
2020-07-01T08:00:00Z,0,0,NA,0
2020-07-01T08:30:00Z,0,0,NA,0
2020-07-01T09:00:00Z,0,0,NA,0
2020-07-01T09:30:00Z,0,0,NA,0
2020-07-01T10:00:00Z,0,0,NA,0
2020-07-01T10:30:00Z,0,0,NA,0
2020-07-01T11:00:00Z,0,0,NA,0
2020-07-01T11:30:00Z,0,0,NA,0
2020-07-01T12:00:00Z,183,172.2,NA,0
2020-07-01T12:30:00Z,839.6,570.5,NA,10.8
2020-07-01T13:00:00Z,1550,1054.9,NA,21.5
2020-07-01T13:30:00Z,2755.6,1894.5,NA,53.8
2020-07-01T14:00:00Z,5511.1,2755.6,NA,64.6
2020-07-01T14:30:00Z,1808.3,1808.3,NA,53.8
2020-07-01T15:00:00Z,1894.5,1980.6,NA,86.1
2020-07-01T15:30:00Z,12400.1,5338.9,NA,387.5
2020-07-01T16:00:00Z,3616.7,3272.2,NA,139.9
2020-07-01T16:30:00Z,4133.4,6544.5,NA,139.9
2020-07-01T17:00:00Z,4133.4,24800.2,NA,516.7
2020-07-01T17:30:00Z,5166.7,77156.1,NA,322.9
2020-07-01T18:00:00Z,7577.8,37200.2,NA,409
2020-07-01T18:30:00Z,2927.8,6200,NA,129.2
2020-07-01T19:00:00Z,7577.8,22044.6,NA,269.1
2020-07-01T19:30:00Z,4650,15844.5,NA,549
2020-07-01T20:00:00Z,8266.7,30311.3,NA,366
2020-07-01T20:30:00Z,3100,2755.6,NA,53.8
2020-07-01T21:00:00Z,4477.8,4994.5,NA,139.9
2020-07-01T21:30:00Z,2238.9,2927.8,NA,75.3
2020-07-01T22:00:00Z,2755.6,2669.5,NA,129.2
2020-07-01T22:30:00Z,5166.7,4822.3,NA,150.7
2020-07-01T23:00:00Z,5511.1,4994.5,NA,96.9
2020-07-01T23:30:00Z,5166.7,3788.9,NA,86.1
2020-07-02T00:00:00Z,17222.3,4133.4,NA,161.5
2020-07-02T00:30:00Z,1194.8,710.4,NA,21.5
2020-07-02T01:00:00Z,129.2,139.9,NA,0
2020-07-02T01:30:00Z,4994.5,5511.1,NA,64.6
2020-07-02T02:00:00Z,1313.2,1270.1,NA,21.5
2020-07-02T02:30:00Z,366,710.4,NA,0
2020-07-02T03:00:00Z,301.4,387.5,NA,0
2020-07-02T03:30:00Z,75.3,32.3,NA,0
2020-07-02T04:00:00Z,0,0,NA,0
2020-07-02T04:30:00Z,0,0,NA,0
2020-07-02T05:00:00Z,0,0,NA,0
2020-07-02T05:30:00Z,0,0,NA,0
2020-07-02T06:00:00Z,0,0,NA,0
2020-07-02T06:30:00Z,0,0,NA,0
2020-07-02T07:00:00Z,0,0,NA,0
2020-07-02T07:30:00Z,0,0,NA,0
2020-07-02T08:00:00Z,0,0,NA,0
2020-07-02T08:30:00Z,0,0,NA,0
2020-07-02T09:00:00Z,0,0,NA,0
2020-07-02T09:30:00Z,0,0,NA,0
2020-07-02T10:00:00Z,0,0,NA,0
2020-07-02T10:30:00Z,0,0,NA,0
2020-07-02T11:00:00Z,0,0,NA,0
2020-07-02T11:30:00Z,0,10.8,NA,0
2020-07-02T12:00:00Z,43.1,96.9,NA,0
2020-07-02T12:30:00Z,731.9,581.3,NA,10.8
2020-07-02T13:00:00Z,1022.6,1119.5,NA,43.1
2020-07-02T13:30:00Z,1044.1,1463.9,NA,21.5
2020-07-02T14:00:00Z,775,1722.2,NA,21.5
2020-07-02T14:30:00Z,2669.5,2066.7,NA,32.3
2020-07-02T15:00:00Z,1130.2,1808.3,NA,32.3
2020-07-02T15:30:00Z,839.6,1808.3,NA,32.3
2020-07-02T16:00:00Z,958,2669.5,NA,53.8
2020-07-02T16:30:00Z,8266.7,7233.4,NA,193.8
2020-07-02T17:00:00Z,6544.5,2583.4,NA,75.3
2020-07-02T17:30:00Z,4650,3788.9,NA,86.1
2020-07-02T18:00:00Z,5166.7,5166.7,NA,139.9
2020-07-02T18:30:00Z,4650,4650,NA,150.7
2020-07-02T19:00:00Z,3788.9,4822.3,NA,150.7
2020-07-02T19:30:00Z,5166.7,16533.4,NA,290.6
2020-07-02T20:00:00Z,5166.7,19289,NA,269.1
2020-07-02T20:30:00Z,5511.1,26178,NA,269.1
2020-07-02T21:00:00Z,7233.4,10677.8,NA,129.2
2020-07-02T21:30:00Z,5166.7,6200,NA,64.6
2020-07-02T22:00:00Z,4650,44089.2,NA,150.7
2020-07-02T22:30:00Z,2927.8,3272.2,NA,53.8
2020-07-02T23:00:00Z,4133.4,5511.1,NA,172.2
2020-07-02T23:30:00Z,13089,3616.7,NA,269.1
2020-07-03T00:00:00Z,55111.5,4305.6,NA,139.9
2020-07-03T00:30:00Z,77156.1,3272.2,NA,86.1
2020-07-03T01:00:00Z,41333.6,2325,NA,86.1
2020-07-03T01:30:00Z,1722.2,4305.6,NA,32.3
2020-07-03T02:00:00Z,592,882.6,NA,10.8
2020-07-03T02:30:00Z,279.9,667.4,NA,0
2020-07-03T03:00:00Z,139.9,419.8,NA,0
2020-07-03T03:30:00Z,64.6,107.6,NA,0
2020-07-03T04:00:00Z,0,0,NA,0
2020-07-03T04:30:00Z,0,0,NA,0
2020-07-03T05:00:00Z,0,0,NA,0
2020-07-03T05:30:00Z,0,0,NA,0
2020-07-03T06:00:00Z,0,0,NA,0
2020-07-03T06:30:00Z,0,0,NA,0
2020-07-03T07:00:00Z,0,0,NA,0
2020-07-03T07:30:00Z,0,0,NA,0
2020-07-03T08:00:00Z,0,0,NA,0
2020-07-03T08:30:00Z,0,0,NA,0
2020-07-03T09:00:00Z,0,0,NA,0
2020-07-03T09:30:00Z,0,0,NA,0
2020-07-03T10:00:00Z,0,0,NA,0
2020-07-03T10:30:00Z,0,0,NA,0
2020-07-03T11:00:00Z,0,0,NA,0
2020-07-03T11:30:00Z,10.8,10.8,NA,0
2020-07-03T12:00:00Z,172.2,215.3,NA,0
2020-07-03T12:30:00Z,462.9,409,NA,0
2020-07-03T13:00:00Z,570.5,570.5,NA,10.8
2020-07-03T13:30:00Z,753.5,645.8,NA,10.8
2020-07-03T14:00:00Z,3272.2,4305.6,NA,32.3
2020-07-03T14:30:00Z,30311.3,2755.6,NA,86.1
2020-07-03T15:00:00Z,30311.3,3100,NA,118.4
2020-07-03T15:30:00Z,22044.6,3444.5,NA,183
2020-07-03T16:00:00Z,5166.7,5166.7,NA,871.9
2020-07-03T16:30:00Z,3100,11711.2,NA,236.8
2020-07-03T17:00:00Z,2755.6,22044.6,NA,247.6
2020-07-03T17:30:00Z,2927.8,12400.1,NA,279.9
2020-07-03T18:00:00Z,3444.5,79911.6,NA,387.5
2020-07-03T18:30:00Z,4650,66133.8,NA,387.5
2020-07-03T19:00:00Z,2927.8,66133.8,NA,290.6
2020-07-03T19:30:00Z,4305.6,16533.4,NA,247.6
2020-07-03T20:00:00Z,3100,26178,NA,226
2020-07-03T20:30:00Z,18600.1,11711.2,NA,236.8
2020-07-03T21:00:00Z,26178,14466.8,NA,258.3
2020-07-03T21:30:00Z,4650,4822.3,NA,107.6
2020-07-03T22:00:00Z,3961.1,5338.9,NA,64.6
2020-07-03T22:30:00Z,49600.3,7577.8,NA,269.1
2020-07-03T23:00:00Z,5166.7,5166.7,NA,118.4
2020-07-03T23:30:00Z,21355.7,5166.7,NA,441.3
2020-07-04T00:00:00Z,28933.5,7577.8,NA,150.7
2020-07-04T00:30:00Z,6544.5,4477.8,NA,86.1
2020-07-04T01:00:00Z,2497.2,2927.8,NA,75.3
2020-07-04T01:30:00Z,4133.4,2927.8,NA,64.6
2020-07-04T02:00:00Z,882.6,1076.4,NA,21.5
2020-07-04T02:30:00Z,2066.7,2927.8,NA,75.3
2020-07-04T03:00:00Z,150.7,247.6,NA,0
2020-07-04T03:30:00Z,516.7,538.2,NA,0
2020-07-04T04:00:00Z,0,0,NA,0
2020-07-04T04:30:00Z,0,0,NA,0
2020-07-04T05:00:00Z,0,0,NA,0
2020-07-04T05:30:00Z,0,0,NA,0
2020-07-04T06:00:00Z,0,0,NA,0
2020-07-04T06:30:00Z,0,0,NA,0
2020-07-04T07:00:00Z,0,0,NA,0
2020-07-04T07:30:00Z,0,0,NA,0
2020-07-04T08:00:00Z,0,0,NA,0
2020-07-04T08:30:00Z,0,0,NA,0
2020-07-04T09:00:00Z,0,0,NA,0
2020-07-04T09:30:00Z,0,0,NA,0
2020-07-04T10:00:00Z,0,0,NA,0
2020-07-04T10:30:00Z,0,0,NA,0
2020-07-04T11:00:00Z,0,0,NA,0
2020-07-04T11:30:00Z,21.5,10.8,NA,0
2020-07-04T12:00:00Z,366,193.8,NA,0
2020-07-04T12:30:00Z,710.4,419.8,NA,0
2020-07-04T13:00:00Z,1377.8,592,NA,10.8
2020-07-04T13:30:00Z,1636.1,818.1,NA,10.8
2020-07-04T14:00:00Z,55111.5,1808.3,NA,96.9
2020-07-04T14:30:00Z,77156.1,2497.2,NA,107.6
2020-07-04T15:00:00Z,63378.2,2755.6,NA,193.8
2020-07-04T15:30:00Z,52355.9,3272.2,NA,258.3
2020-07-04T16:00:00Z,3100,39955.8,NA,215.3
2020-07-04T16:30:00Z,12400.1,24800.2,NA,312.2
2020-07-04T17:00:00Z,4305.6,154312.1,NA,150.7
2020-07-04T17:30:00Z,4822.3,26178,NA,204.5
2020-07-04T18:00:00Z,5166.7,10333.4,NA,226
2020-07-04T18:30:00Z,5166.7,11711.2,NA,193.8
2020-07-04T19:00:00Z,3100,7577.8,NA,215.3
2020-07-04T19:30:00Z,2755.6,10677.8,NA,236.8
2020-07-04T20:00:00Z,4305.6,8611.2,NA,376.7
2020-07-04T20:30:00Z,2238.9,5511.1,NA,96.9
2020-07-04T21:00:00Z,3272.2,17222.3,NA,183
2020-07-04T21:30:00Z,5166.7,6200,NA,161.5
2020-07-04T22:00:00Z,18600.1,7233.4,NA,226
2020-07-04T22:30:00Z,27555.7,5511.1,NA,549
2020-07-04T23:00:00Z,2755.6,1722.2,NA,75.3
2020-07-04T23:30:00Z,15844.5,3788.9,NA,1173.3
2020-07-05T00:00:00Z,52355.9,3444.5,NA,322.9
2020-07-05T00:30:00Z,30311.3,3100,NA,430.6
2020-07-05T01:00:00Z,17222.3,2583.4,NA,161.5
2020-07-05T01:30:00Z,6200,2497.2,NA,32.3
2020-07-05T02:00:00Z,1377.8,645.8,NA,21.5
2020-07-05T02:30:00Z,710.4,592,NA,10.8
2020-07-05T03:00:00Z,527.4,333.7,NA,0
2020-07-05T03:30:00Z,75.3,64.6,NA,0
2020-07-05T04:00:00Z,0,0,NA,0
